Target,Subtarget,IMAGE,REALBOOT
ramips,rt305x,f9bdbd1b74d2c7fdcb16433f1074bf8cf5d0fc93.bin.log,55.937000036239624
ramips,rt305x,a489222bb02ab8e1e9bce6b9b565ad8fa79a1397.bin.log,57.29900002479553
ramips,rt305x,54928ff2869b7ec46d83283b8ebd04fb62330c8e.bin.log,55.187999963760376
ramips,rt305x,03736e5f00e3ffdca3fb5c1ba38e1d7bd21d4109.bin.log,54.95899987220764
ramips,rt305x,9b483fd2fe650b8153b4500ae5537e00186d380e.bin.log,57.66100001335144
ramips,rt305x,f4dad1ca15110a4af7d8227ebf0f1d93cf9d08b4.bin.log,54.501999855041504
ramips,rt305x,72062cf126cf4cf4d3242f2c82299ad2f1051e85.bin.log,54.52500009536743
ramips,rt305x,7490071b53f9ce8e88883fa034fa5806507ecbd2.bin.log,50.8439998626709
ramips,rt305x,d32f044453c6fadfedc9f39d030d8e2b43887f29.bin.log,47.402000188827515
ramips,rt305x,b2edc63cb40350243923cdb456860960d61d4166.bin.log,48.89999985694885
ramips,rt305x,5d3bcb2e0a1ca6dc71c968e14b07f48dff93e849.bin.log,53.57299995422363
ramips,rt305x,2235cafd534fb2737cd94443656a0925d5ed998a.bin.log,53.53699994087219
ramips,rt305x,2a097d4d6c283b0d7d5ebb9ee13f6deafecd0439.bin.log,57.08200001716614
ramips,rt305x,01e3ca4e979d4d9b62f10c9e1380331299df6cbf.bin.log,52.85199999809265
ramips,rt305x,123f304e9b184c8b8680736551eb22eb0692addc.bin.log,58.376999855041504
ramips,rt305x,ce8b90377537a752fdd79fbd2c23fca1e91ce143.bin.log,58.835999965667725
ramips,rt305x,3012c9eab664532d3e94a635817c15fcf8c0ed96.bin.log,59.2720000743866
ramips,rt305x,bdf699a33d19fadc8620ca7e2cc7da575101e379.bin.log,53.89199995994568
ramips,rt305x,a6ef28e871a5707b9236e830408c7c7209b3b8a2.bin.log,55.407999992370605
ramips,rt305x,09c4eeb224c147578f4ba48af6d2d61ee8469cdd.bin.log,52.85300016403198
ramips,rt305x,c7d003849ce30b5367513e2875352565a6f77c70.bin.log,56.83699989318848
ramips,rt305x,3be851e9eaffe685c946c0edbe42e35d0cba507c.bin.log,55.52500009536743
ramips,rt305x,6e5dd41dc2ae4ec9b02743527ac502d334d3636f.bin.log,57.12399983406067
ramips,rt305x,fb283f3532e513c2acb8550e915520f04068234b.bin.log,54.664000034332275
ramips,rt305x,79cbeb059e838eead575bd9ba11453ef77aa7e09.bin.log,55.26200008392334
ramips,rt305x,e3f6ed7a79dd31e3378d06b40ea428dd5f5fde34.bin.log,51.06500005722046
ramips,rt305x,e1abd00bc10811f1f6bc5f95cd7eb7f544f0862e.bin.log,50.72099995613098
ramips,rt305x,377a1b827bf9ef32a897ecef5056838c3f36d1ab.bin.log,54.24799990653992
ramips,rt305x,7688aba631099ed6b2c0137386d88fcc35f61cdb.bin.log,51.99899983406067
ramips,rt305x,a2af00a76146fdef27ca461aa81a0ca3558e8386.bin.log,53.735000133514404
ramips,rt305x,df9f67a6cdb93c594ffb52046e1bbcdbf86aff3b.bin.log,56.56599998474121
ramips,rt305x,599b69ae9aa92796e9072812273487bb84c68b4e.bin.log,53.289000034332275
ramips,rt305x,63a1f3c485053fdae6c9a96fa31cbe510c088a26.bin.log,51.77799987792969
ramips,rt305x,1ee18f43dfabd06aa9b5ead99191dd7268b05673.bin.log,55.14299988746643
ramips,rt305x,bcc99fee0c38a06f3e1db842ed767e8b52682eeb.bin.log,54.62999987602234
ramips,rt305x,0a311a431403528f37dd31329e314dbaedab15f3.bin.log,59.23300004005432
ramips,rt305x,196aa9b70a8563145e5a791170fe6e58363c4bc6.bin.log,54.37100005149841
ramips,rt305x,38e8ba3a2c9b332e5d5fa5aefa7e88f8e333a26c.bin.log,57.23299980163574
ramips,rt305x,17a7832ce70f370694d25a3f855693b2b3dcba87.bin.log,58.14199995994568
ramips,rt305x,f711faae36608c3ac59a4ec33491219f2a193ec3.bin.log,58.616000175476074
ramips,rt305x,6e7b9dd2f15f59684d62bb774d8abc736fae113d.bin.log,56.69599986076355
ramips,rt305x,95b17e77db3bce42791bd6cb708fe55bdff86007.bin.log,55.561999797821045
ramips,rt305x,6ea04ead1c4145ae8593edefcf32b13c5e5b59fd.bin.log,51.50099992752075
ramips,rt305x,b47196a7f0049f543d5f6a7aa86b0c1c9dc92644.bin.log,53.31400012969971
ramips,rt305x,52668e68d6f560314731ff144ff723dafe886267.bin.log,54.556999921798706
ramips,rt305x,849709889d2b1905aa5ae762542543933b6943c7.bin.log,51.902000188827515
ramips,rt305x,9731960abf6acf3acdf4c9325f85ad1c1d6fab50.bin.log,58.09500002861023
ramips,rt305x,40493452e6ac24f0b5d961468cb563fe765df1ab.bin.log,58.093000173568726
ramips,rt305x,7544be83587f8cd0f29fda0443baf34c668fa9bb.bin.log,59.640000104904175
ramips,rt305x,3709b1ee5e2810175274faed61e6b122ee596048.bin.log,52.68899989128113
ramips,rt305x,9f96fdd1b0a4a465628f139d77c4f1599597bd34.bin.log,56.223999977111816
ramips,rt305x,97cf84ff25bcd62f49fba067dc52db9f25c49f9a.bin.log,53.20599985122681
ramips,rt305x,98bbaaff05591404f3440754d5eff32f4a956dbf.bin.log,57.1489999294281
ramips,rt305x,ffed91d2ac689d129fb696fc5dc2ad987c579fc1.bin.log,57.662999868392944
ramips,rt305x,02c5f94efb125fc5a8263460c039d0477a9c3194.bin.log,58.76600003242493
ramips,rt305x,4184e2a9b7e6fc85367a254ae2687ea2778e4a5c.bin.log,57.49799990653992
ramips,rt305x,d149798bdff18133bee1eca5c8b6e29e3ca431e3.bin.log,50.9689998626709
ramips,rt305x,47d60bf461ed3af1502f878e89aefcfad63e8d7e.bin.log,54.54800009727478
ramips,rt305x,6ca3b5e9ee1a93c6e4c5a2d95e557b1f44ed4a9a.bin.log,47.40300011634827
ramips,rt305x,1f507763f76216d8541ac548b4dc13ffb74f8d3b.bin.log,58.55900001525879
ramips,rt305x,d98008890382214ef372f381812ad61b7134b699.bin.log,44.6710000038147
ramips,rt305x,8104240641f6e306223d15232dbb5b319aa48d1c.bin.log,44.43599987030029
ramips,rt305x,36a68957dd706b99e67fd4885f5ece434abafb73.bin.log,58.389999866485596
ramips,rt305x,8beeaf969903a70b879abcbd11132c191c6e5e8d.bin.log,57.04900002479553
ramips,rt305x,d2ce4c8b75d0fbbca5bbe08ca1b520e91762580b.bin.log,58.128000020980835
ramips,rt305x,cc66ef6e81ad5ba63ac9c127c34cc4c2707815f2.bin.log,59.02300000190735
ramips,rt305x,86faf1c7f7e8690fb58adc144760c266467203a7.bin.log,56.08800005912781
ramips,rt305x,bf115080f9946b34936b7125173f9bf38f0408bd.bin.log,37.41799998283386
ramips,rt305x,84f59a7da2751ab5ec3ebb3625f8e74ff2b2eac1.bin.log,52.47500014305115
ramips,rt305x,b1bb1059ebc1cde14fc6dde258c6684bd07325a8.bin.log,53.84700012207031
ramips,rt305x,62112ead8deec4a2e98078c8c87858bbca0fc05a.bin.log,42.669999837875366
ramips,rt305x,c620e1b585d091262fc285ece9bf8a335874e49a.bin.log,45.46199989318848
ramips,rt305x,1ec36a009990f84156d5bcc27b0eb8e14557cf44.bin.log,46.009000062942505
ramips,rt305x,388d5ac08af7b85ea6de3bf2e25f0351ba4d7ff6.bin.log,42.6029999256134
ramips,rt305x,f1591b2d4a8094e473655b3044f9b747f7ebbea2.bin.log,49.44700002670288
ramips,rt305x,2132af85934238fb1cdb7e5368a73ed0349abf49.bin.log,57.91199994087219
ramips,rt305x,d614607300cfd56cfa9ba80db9e4f0d8127ebb29.bin.log,51.299999952316284
ramips,rt305x,d51797e857bb652c84e00da6d4b2aa07af098593.bin.log,52.02500009536743
ramips,rt305x,7f6a4e49e868751ce8ad9ef472aaf4f8fa6d4751.bin.log,53.53499984741211
ramips,rt305x,0bc7ae8b1b7487f329a5b4703dce5638a0376b93.bin.log,58.26099991798401
ramips,rt305x,6048882cfef4d55f48c605d72e1b76ebb9327a58.bin.log,49.42500019073486
ramips,rt305x,7b4f04768a7befa823fe3b02818663f1b462d46c.bin.log,54.615999937057495
ramips,rt305x,d8d511dc60071e97955987c2df4f86a34b70b212.bin.log,55.66700005531311
ramips,rt305x,b589f66a9b574f34a7034437c126a6d2b7a5446e.bin.log,56.75999999046326
ramips,rt305x,f7f0b2987661f2bb6e074dfeac37c350a7e4ba89.bin.log,56.14999985694885
ramips,rt305x,a2ff866199681094b46cc863224bd7e880112d2e.bin.log,55.557000160217285
ramips,rt305x,0e1a5bfabd22011f55e581db0a7dfee803ef7653.bin.log,58.111000061035156
ramips,rt305x,cdece60da6c1dc7d25d91779a3c5ccd21ac9f6fd.bin.log,52.58799982070923
ramips,rt305x,4072419ab37fb62b5190490f89364fc7c8a3691b.bin.log,52.736000061035156
ramips,rt305x,0eeb20604428dd425668b7666c50610cefc2fd56.bin.log,54.55800008773804
ramips,rt305x,4f714f3d48a4a39bab4e73c5a170dffc2f949485.bin.log,54.06599998474121
ramips,rt305x,15ce3a72370d1c8b8c86f29035d8d453423b3625.bin.log,56.99000000953674
ramips,rt305x,cdacdaa0091f0fda558d8abc87542b10455f4cc4.bin.log,55.16499996185303
ramips,rt305x,13cd0cd1d8cac915de36d0aca822a74174f360db.bin.log,58.87100005149841
ramips,rt305x,6e93b4db5930008dd7c7442d51608ee2a9ddca80.bin.log,49.25800013542175
ramips,rt305x,fca290c9af88a98a5bd9d483145e68e584d2028c.bin.log,39.83800005912781
ramips,rt305x,9d384df47be8ffb5105671e9123103d12a498b7c.bin.log,55.3270001411438
ramips,rt305x,1191894a531df745e3c9650a5a9c33409f6009a2.bin.log,32.835999965667725
ramips,rt305x,a556601c88aa8e1d17877e95f6841d6b3aa3b6a6.bin.log,54.84400010108948
ramips,rt305x,5dc5f939c6ed7bc74001d6b754d1abf560fca388.bin.log,52.526000022888184
ramips,rt305x,162ba337d2704acab93cf568250e0092fd01ff98.bin.log,52.19199991226196
ramips,rt305x,bb90148dedd34f0eceb58266f3e4bc72a2f36846.bin.log,59.72599983215332
ramips,rt305x,de36c04c3d0e8eff8f73f7f4a93b291133bce215.bin.log,56.29899978637695
ramips,rt305x,f3209d029f7d01c9848dd6a89e48e0e159a5a704.bin.log,56.93599987030029
ramips,rt305x,46cacbd53a00998f67eb7f3c19d41f9f59761eba.bin.log,52.663999795913696
ramips,rt305x,a4ba4db82fd952b8f215379a6d79f45e67744603.bin.log,59.444000005722046
ramips,rt305x,5aadd6888e028a250166f1916f2d2257831441e4.bin.log,54.29400014877319
ramips,rt305x,845497c1da7eccd70a9910f4c541b944e33ca38d.bin.log,54.57200002670288
ramips,rt305x,592b6616e3ea0a9be97be39018c65751b90c82f3.bin.log,50.67300009727478
ramips,rt305x,8292cf03d12a09f543e814152fa7a541ce77be92.bin.log,53.9520001411438
ramips,rt305x,ec89e3b3f89dd4497d1557a3707a7773f0a30ddc.bin.log,49.33800005912781
ramips,rt305x,0be025270149f2adaffdc5ab97f1c4413dd97fde.bin.log,51.05900001525879
ramips,rt305x,e5ff6c73b8b0aaa974416d88fc9609c8d61fc707.bin.log,55.004000186920166
ramips,rt305x,1e4a69a7915376c0a66c5ae7f2b45588f68f71bb.bin.log,51.48699998855591
ramips,rt305x,46c8b0157791fe14ce3ad5db308c2b6a16316c74.bin.log,28.03499984741211
ramips,rt305x,2fea9c9337bb770327cb834e898018dec0a2d1d3.bin.log,58.96399998664856
ramips,rt305x,e1a0c3c099b93546eca5db9b80d99099187e57e8.bin.log,39.22499990463257
ramips,rt305x,e5d9bf98271675e91a53e0268b7036945f6b9e17.bin.log,50.44800019264221
ramips,rt305x,c8ace969397c345b29941bdfeb1d4d4a66b335ff.bin.log,50.00699996948242
ramips,rt305x,b76efc4509959d852be5a01cae98fee078c2ae59.bin.log,51.937999963760376
ramips,rt305x,7e30ca8970695cbd9775ffa67a129d7be0829b70.bin.log,49.92900013923645
ramips,rt305x,4869bf95f0f042bbf8848979a7e67fca4576c28c.bin.log,48.40299987792969
ramips,rt305x,faa1f2e7571a5cc9bba06ee6aba7900c55513db4.bin.log,48.76599979400635
ramips,rt305x,4b79cce04c77766e9f973b5e7eca733c4d0ccce7.bin.log,53.936999797821045
ramips,rt305x,6bc1e83a90024547647468db860349a6aaad8465.bin.log,35.52500009536743
ramips,rt305x,3fa6bad7a57974bff041f95c4c1bb0e586d623e2.bin.log,38.140000104904175
ramips,rt305x,8dcb41f2613d2372d0235f40be6944d52742c3bc.bin.log,53.847999811172485
ramips,rt305x,de0a6a875cc0638edb307991072381bcf669f225.bin.log,50.032999992370605
ramips,rt305x,66460f3fcff9d6ce8e0072319a87f56f5e7790e0.bin.log,52.2279999256134
ramips,rt305x,8dcbca4bc7d64daf30be8e6d5478a3f160f5a828.bin.log,56.91800022125244
ramips,rt305x,92117434dc54cd6846a7df9bbbc1a88fadf67406.bin.log,51.300999879837036
ramips,rt305x,5d69f9fcf9f83364e83f27029245ad5b61717cd0.bin.log,49.117000102996826
ramips,rt305x,6bbd92a3a227988c513d3d567338689704b7f9f3.bin.log,44.60599994659424
ramips,rt305x,89011b7e9e14c3f86372b96d72ea79b719638c8b.bin.log,50.07499980926514
ramips,rt305x,35004a6ac0901d664f890cd0fcd62a588313d9a3.bin.log,51.390000104904175
ramips,rt305x,5db202ef3f51f9a57f1832cc764a477bd3f58e55.bin.log,54.89999985694885
ramips,rt305x,42eaf7e1e9696c9c0f51d8f47be6790e2b98e29e.bin.log,53.16000008583069
ramips,rt305x,59b45f7af2497593e79ef358f51e60d6237bf25d.bin.log,47.13099980354309
ramips,rt305x,02918afe4cc398cc74cc89298ee2072ae14c8aa5.bin.log,56.86699986457825
ramips,rt305x,a4d8a9752db8d739d9f28b6d2a46773498c1c893.bin.log,51.625
ramips,rt305x,be316726e65538af276d80b57ed102253cb7ae56.bin.log,50.03600001335144
ramips,rt305x,29d8676ce10cbd6da2128e211b3d7d11b312e01b.bin.log,49.95300006866455
ramips,rt305x,742c36146f976fa6e598cbb5e53babb7efb705ec.bin.log,55.56699991226196
ramips,rt305x,0e2a060fdac95da3e079e16e8b8e1eea8f144980.bin.log,59.82299995422363
ramips,rt305x,778722fe320984896deee48a05ea7a503bba4c27.bin.log,51.57000017166138
ramips,rt305x,e6130bfba2987b0532cb4c8633068259192e2346.bin.log,51.6489999294281
ramips,rt305x,cfd87b0c451a3d6327c0ce5802bb92a5a0468884.bin.log,54.331000089645386
ramips,rt305x,776a1482fff0df1d6ac9501606614e4146e86500.bin.log,47.174999952316284
ramips,rt305x,ef9b63891e11dedb6024b5684e4f1bcf1d951097.bin.log,46.78600001335144
ramips,rt305x,5132849f0d166e36f22fcf1cfd469ac47bccdac4.bin.log,42.925999879837036
ramips,rt305x,36fb863bd16b21d6e8b74fcae8cf571bbab6d72c.bin.log,49.13000011444092
ramips,rt305x,111ea9ae864bf9d1a42c72db0d049ff15d16d2d9.bin.log,50.944000005722046
ramips,rt305x,6238417317ec2a18ba0d7f3e0b7356b168b0bce1.bin.log,50.60199999809265
ramips,rt305x,0dd9d5ed4192cf71f7c6316e9e3017837b1281b6.bin.log,54.58399987220764
ramips,rt305x,d7898747bb30da0861d7e8657eb562a40a868f70.bin.log,45.30399990081787
ramips,rt305x,ed00edc55045b10036853faaa43eda6776ff916b.bin.log,52.948999881744385
ramips,rt305x,e764be375a7d56b150505c8e75f8ea6654e9f1b2.bin.log,46.9300000667572
ramips,rt305x,7c8701fe4b0e4cc89f844cfcc8e09f2378a70e49.bin.log,51.61500000953674
ramips,rt305x,af3a7aa1ecc85ac5b56d71d4143c5f311931679d.bin.log,47.055999994277954
ramips,rt305x,03af20011877a861c05f1935e6de2a0afc4610ee.bin.log,39.60199999809265
ramips,rt305x,0b518b24a4e37cd449c96f06e5ef6016fdf9f9ab.bin.log,54.16000008583069
ramips,rt305x,4748aca91599fefb98424e1040c346f426fece92.bin.log,57.687999963760376
ramips,rt305x,4913639e02bf30614a8997e70ffd25c8ae2b8b03.bin.log,53.60899996757507
ramips,rt305x,b77adc40b4b2655c79f0d4ec04eb602d8929a1df.bin.log,52.48699998855591
ramips,rt305x,28970b2f6654af90e8a2bfb52e69f3b10b0f17c1.bin.log,51.44000005722046
ramips,rt305x,317eebac85971857ef456ab0b98b519de939b52a.bin.log,53.06500005722046
ramips,rt305x,1f00537e034ea78935ae74999301746e61b6be91.bin.log,58.40900015830994
ramips,rt305x,938ca5ab85f56e7b245aa5b7c848480dbcc629db.bin.log,58.19800019264221
ramips,rt305x,fa18bfff772c0b78bc28abd32d383a2e75e1b904.bin.log,52.51800012588501
ramips,rt305x,542afd8377b92eddccc175919875aea91eab941d.bin.log,51.41600012779236
ramips,rt305x,2ef2202b6baac81eb9c55a6795e63d218be03c0c.bin.log,52.742000102996826
ramips,rt305x,ebdadbefe04e87cdb08e829b7d589aa95b643b8b.bin.log,47.354000091552734
ramips,rt305x,110017bf5f33027d70fd9c99b4631c0ab4fbd37d.bin.log,44.64800000190735
ramips,rt305x,0c5968b7c4f5c6a6efb841a8e620e83e97674cb5.bin.log,53.670000076293945
ramips,rt305x,e73e9eb79c8a7d24da4f72c5a583a3556660214b.bin.log,47.88100004196167
ramips,rt305x,68fd8016be6be8547b206be442e7880e41368da4.bin.log,52.22199988365173
ramips,rt305x,a19a9a1408eaa5561af02083b266b016c9a965fd.bin.log,53.46900010108948
ramips,rt305x,94c10e2f30d683dde0069845492f0cda2ff61207.bin.log,45.253000020980835
ramips,rt305x,a7d4d1f956f33436382346626eaa9f5797edf581.bin.log,52.92199993133545
ramips,rt305x,0d002879738e0ce1a2cd54463dee2217291ffe06.bin.log,53.19700002670288
ramips,rt305x,510d8bbf226545ea3af4fecb5015938176dfb130.bin.log,51.837000131607056
ramips,rt305x,467783640988bf6090cb96476ca5e8d6ff7a0e4f.bin.log,52.33099985122681
ramips,rt305x,7795c297163d632e938d10eb5d5c003820875942.bin.log,51.82200002670288
ramips,rt305x,e8d872d1b50cc76c23faadfa51adef6df07757a6.bin.log,49.22500014305115
ramips,rt305x,fc1596b7a0a136a8f9b107e2c6d42648ad0af091.bin.log,48.0
ramips,rt305x,8575a000cccb3cc17a15015ac99a275d06f075a5.bin.log,44.12899994850159
ramips,rt305x,4da48d976131b497e10b3d3014cfc1ac2a01f853.bin.log,42.331000089645386
ramips,rt305x,5c699d9586272b061dda3917ffe76f397a364730.bin.log,49.59100008010864
ramips,rt305x,d8009458a3ee5a4caf0f3ff8c10b1aba23769940.bin.log,48.66799998283386
ramips,rt305x,505db8dae1f68ff19c38c19296cb37864014a8e0.bin.log,48.05400013923645
ramips,rt305x,fb76ce0c44e87a23ad5e0e69fafd62b8f2296bb0.bin.log,47.30299997329712
ramips,rt305x,c172cf7833d057e53a445f175e2a04578cf52c81.bin.log,51.63699984550476
ramips,rt305x,a59f5f05e50ef6a9153bddb434e973425790ced9.bin.log,59.23200011253357
ramips,rt305x,6d186bf4f02905660de20d0e80190796250971f5.bin.log,47.043999910354614
ramips,rt305x,d1eada064b4182637d9f0aaa7007d741b02952f1.bin.log,46.5699999332428
ramips,rt305x,8c52ce520ddae51ced34c550ef303ee603e52fbb.bin.log,51.03400015830994
ramips,rt305x,fcddb3b6e5256b9e5194baebeba41a54c28ca0d3.bin.log,45.32300019264221
ramips,rt305x,8e52e2f9bd274e01c1732225c8c4d941bd8e2e57.bin.log,51.19100022315979
ramips,rt305x,f87e5c1c9d544db8392a9000ca2eab82ae1e275c.bin.log,41.680999994277954
ramips,rt305x,c9231a00f1084b95bf214ccdb75399384fd49184.bin.log,48.53699994087219
ramips,rt305x,789b605f07cebd6801e5b47d4a9d4b2e35dc6e1a.bin.log,48.7039999961853
ramips,rt305x,90ef9fee4915fcdbe2445fbd2e936608c8dcdbe2.bin.log,47.35199999809265
ramips,rt305x,39c60ae87db10b4ad173a628b0096124935da5ee.bin.log,49.496999979019165
ramips,rt305x,09968ea1d405527374f5f92a8192b60d1f21a8f9.bin.log,55.06099987030029
ramips,rt305x,22cbf739f23364aa65e1492cce08138856b1d544.bin.log,51.765000104904175
ramips,rt305x,7d963b7e23bd1c8294b823f1f4064ee1042c1c7d.bin.log,48.753000020980835
ramips,rt305x,f24db0b8a21ce78e70993ff01a061d741a3f3abb.bin.log,47.031999826431274
ramips,rt305x,09dd2e490959a5177c7d35d72ea413f22d532a38.bin.log,50.539000034332275
ramips,rt305x,0684edcb1aa00dd74ef4b18fd4e959c58b72dc19.bin.log,49.543999910354614
ramips,rt305x,d771ac8bc2e0a04e513c1ab164a7339a70e7e18e.bin.log,44.628000020980835
ramips,rt305x,ed1b42c5e007b62d25b89962a964b010d35e312b.bin.log,48.59700012207031
ramips,rt305x,bbdaa75623b653cb4a821bc5d0fd6b9ed946d5e9.bin.log,49.75699996948242
ramips,rt305x,feb7c4823e636b9e4ebb0a7a769a4814f314bc36.bin.log,51.459999799728394
ramips,rt305x,fc2a79f9506e6dc2a2ca2cb7655d41ae2b6358b2.bin.log,49.831000089645386
ramips,rt305x,5766f1450f96ed8621310fe5ac8adbb778395165.bin.log,47.28099989891052
ramips,rt305x,de35d029193665b3ce929c11fff2c1e3e45f3e15.bin.log,52.664000034332275
ramips,rt305x,518392f7e38606ecc4b707b9bb284bc1bee46456.bin.log,51.81500005722046
ramips,rt305x,e5f908caaa91a4007602c92dacf40b602bfab773.bin.log,51.186999797821045
ramips,rt305x,8c075793867dac2f4602f6adb8e309483da52ad4.bin.log,47.40300011634827
ramips,rt305x,f969276602382bf1727949e77f510f7a9e8cfd6b.bin.log,52.168999910354614
ramips,rt305x,e03495ebef836e937975b9c368498b6fc7031c63.bin.log,47.36999988555908
ramips,rt305x,c41c3a865da327483eb9ddfc3c2f7c960293c49a.bin.log,49.59100008010864
ramips,rt305x,3c2338864e45818fd8080e6b03ee94d8942dd1e7.bin.log,50.67899990081787
ramips,rt305x,1c74d9c8dec6e9805548be98ae6052f7c6112e1e.bin.log,52.234999895095825
ramips,rt305x,25a120a7aefd8bf32bc66d5e6e191e137ef30cf1.bin.log,49.473000049591064
ramips,rt305x,86f1101bb889b5e032ac5332c2cf94168d5ea4df.bin.log,44.13199996948242
ramips,rt305x,c2bda1a4b3b220cb086328490c03bda06a5338af.bin.log,51.71399998664856
ramips,rt305x,ac9922f81dc748d9da37198855ea8a3653dc7ad4.bin.log,51.545000076293945
ramips,rt305x,773227ffac44a8d66aa093fcb71df3060ad683dc.bin.log,54.805999994277954
ramips,rt305x,cb80b6bbd5fab920f47843c68e46a1165427a372.bin.log,58.82699990272522
ramips,rt305x,d2d239578276f703cec9d976cc46f7137fc3be03.bin.log,57.94199991226196
ramips,rt305x,f1e34f71a1ef0769bb3009c583639c969e2c710b.bin.log,52.180999994277954
ramips,rt305x,a8101947e509bc3a98941dd3506231ddd9eb3c88.bin.log,54.430999994277954
ramips,rt305x,46d0d8fbde7f834ae756780e89e1182b70c6f8fe.bin.log,52.2039999961853
ramips,rt305x,89490677fee7b1621cecc3e322c9af2a3e9e78dd.bin.log,50.41799998283386
ramips,rt305x,98e590096710528ecfc58a834e7059cc760952b3.bin.log,50.21000003814697
ramips,rt305x,9e7254a521f56463afa57ada60c07b726ad5f0b1.bin.log,50.34100008010864
ramips,rt305x,aa370d46aab02ef83745647c496ae8ec1eb61e80.bin.log,48.437000036239624
ramips,rt305x,5ed632633f49bb324d75b915bb52233841f76313.bin.log,52.907999992370605
ramips,rt305x,741bb967a7b25fd26747e84da8dcb307d44e03a6.bin.log,49.27300000190735
ramips,rt305x,c96bace425fa4d15d208b8a737bc860332e4d21b.bin.log,49.89100003242493
ramips,rt305x,e0aa6b5e3f4f100f04790502ab6318fea3598207.bin.log,43.6729998588562
ramips,rt305x,b369313eaef79d1cd1855865e47e0242d0f11778.bin.log,49.60800004005432
ramips,rt305x,c83d9f6229a42e62201cbc21cd8722d11182c76d.bin.log,55.16199994087219
ramips,rt305x,2f530bac63f2e3d625545ed81a410b47b975faea.bin.log,44.04900002479553
ramips,rt305x,1c42010b6a213916823dafd0506c1a02f5593810.bin.log,58.51300001144409
ramips,rt305x,05560ee87186116136b58dadb8365348dc13c2fa.bin.log,52.657999992370605
ramips,rt305x,ba7c6dec8d16d9250d26bdcfb3797b684c85f349.bin.log,58.937000036239624
ramips,rt305x,3c17eef50b8f2025b7fc1141eead3c91e0a6df7e.bin.log,53.80199980735779
ramips,rt305x,d1b99d8c279fd793ac9bf242fa399eba6bc595bf.bin.log,47.78099989891052
ramips,rt305x,40763ed94d16adc18ec36b356f2415a293168695.bin.log,51.617000102996826
ramips,rt305x,e60e01146b3f3fe75e7abb52fc39d729d4d4e0f1.bin.log,53.562000036239624
ramips,rt305x,e94d5d0456b72f816473a011441ca1a97fa53923.bin.log,53.30200004577637
ramips,rt305x,ce9788b3c5abab86f48395d7a4f1221fd14c0e48.bin.log,49.206000089645386
ramips,rt305x,3e9ca458c5a7dbe77ca1948d90afda87455165b7.bin.log,56.57299995422363
ramips,rt305x,b58363a5b1c602e546ef4c970737133133805455.bin.log,57.11299991607666
ramips,rt305x,9c25e82ebc95acecf30370706207bc78d1fd119e.bin.log,43.414000034332275
ramips,rt305x,6c08e3346835533022ec45d62a044546d4ab615b.bin.log,56.05999994277954
ramips,rt305x,fb83a3b8d1b3ef7eb4dea53d0692277b204f62c4.bin.log,50.276999950408936
ramips,rt305x,b9a1d229bf68518e79d6af4d61b90cdd963f77b8.bin.log,45.539000034332275
ramips,rt305x,56f67c66dab8c58c26c7a0dfadcf8633714f8633.bin.log,43.28200006484985
ramips,rt305x,4bfe28ac6a905d66edbaf3f11e94bace1a414060.bin.log,49.74600005149841
ramips,rt305x,0d94cef7728a00809766131f722087cc2612b0d8.bin.log,49.42300009727478
ramips,rt305x,7ba666e6e2640f8c8f3c2d4c86f02f20cb3c443e.bin.log,58.21599984169006
ramips,rt305x,95365f71d9964b8af0e1ed34b30230d2a6c44c20.bin.log,58.949000120162964
ramips,rt305x,6db46abcec75f45a64420980d56a50e8af707693.bin.log,48.12899994850159
ramips,rt305x,bc65f5898d4d4220985a73f7eb71e6ec588e7dde.bin.log,46.62600016593933
